animal_id,greutatea_curenta,varsta_animalului,orele_de_activitate,grame_hrana_necesare
PET_07440,18.15,6.1,3.7,295.0
PET_07441,23.82,5.2,0.5,273.0
PET_07442,28.96,1.6,5.7,398.0
PET_07443,15.46,3.6,3.9,281.0
PET_07444,18.94,0.8,2.8,429.0
PET_07445,6.1,10.6,0.5,118.0
PET_07446,22.51,7.5,5.1,334.0
PET_07447,18.88,9.9,2.4,238.0
PET_07448,12.58,6.5,7.3,328.0
PET_07449,21.19,7.4,5.2,331.0
PET_07450,13.73,8.6,7.8,276.0
PET_07451,12.71,10.9,4.3,237.0
PET_07452,17.38,1.6,6.7,346.0
PET_07453,9.68,4.3,5.2,236.0
PET_07454,20.11,8.7,2.9,274.0
PET_07455,9.72,11.5,4.5,176.0
PET_07456,9.75,11.8,1.9,160.0
PET_07457,10.45,7.8,9.2,331.0
PET_07458,18.8,2.7,3.7,308.0
PET_07459,11.92,1.9,4.1,232.0
PET_07460,8.26,11.4,5.0,173.0
PET_07461,11.97,5.5,1.3,192.0
PET_07462,14.84,2.7,7.3,335.0
PET_07463,9.1,11.2,1.4,124.0
PET_07464,9.24,1.7,0.9,171.0
PET_07465,25.56,8.9,3.6,276.0
PET_07466,10.7,7.7,0.8,181.0
PET_07467,13.38,1.5,7.9,318.0
PET_07468,13.16,4.4,3.4,235.0
PET_07469,12.89,2.2,0.5,201.0
PET_07470,18.11,7.5,4.5,302.0
PET_07471,19.74,6.0,5.4,330.0
PET_07472,13.47,0.5,2.9,374.0
PET_07473,8.82,11.7,0.6,130.0
PET_07474,21.37,4.5,3.7,330.0
PET_07475,14.52,3.5,2.8,214.0
PET_07476,23.65,3.1,1.6,291.0
PET_07477,5.0,2.3,1.3,137.0
PET_07478,15.98,12.0,4.4,233.0
PET_07479,24.59,3.9,6.3,390.0
PET_07480,13.23,5.2,5.2,272.0
PET_07481,13.87,10.5,0.5,173.0
PET_07482,16.48,7.9,5.5,277.0
PET_07483,12.21,4.7,5.9,309.0
PET_07484,13.44,10.8,7.5,265.0
PET_07485,13.31,9.1,1.6,182.0
PET_07486,11.86,3.1,3.9,236.0
PET_07487,21.14,7.9,5.4,332.0
PET_07488,17.31,11.1,2.7,212.0
PET_07489,16.25,6.2,5.4,298.0
PET_07490,19.04,8.9,3.9,265.0
PET_07491,13.68,11.7,1.9,144.0
PET_07492,11.13,8.4,2.1,166.0
PET_07493,11.99,1.7,7.1,295.0
PET_07494,15.01,3.3,1.5,255.0
PET_07495,9.7,7.3,1.1,176.0
PET_07496,12.5,3.7,4.9,283.0
PET_07497,12.42,11.5,3.9,212.0
PET_07498,25.62,5.2,0.7,288.0
PET_07499,5.0,5.8,2.7,162.0
PET_07500,14.1,8.6,2.0,207.0
PET_07501,23.63,6.5,2.4,325.0
PET_07502,15.61,4.9,10.3,385.0
PET_07503,18.77,1.4,3.2,276.0
PET_07504,15.5,7.4,1.8,235.0
PET_07505,11.66,10.5,9.1,272.0
PET_07506,5.0,8.4,6.2,199.0
PET_07507,16.03,4.9,5.8,313.0
PET_07508,11.12,2.0,1.9,198.0
PET_07509,11.0,9.9,7.0,233.0
PET_07510,12.51,11.3,6.0,232.0
PET_07511,23.72,5.0,4.4,334.0
PET_07512,27.02,8.9,0.5,243.0
PET_07513,16.09,5.2,4.0,265.0
PET_07514,12.68,6.3,8.3,296.0
PET_07515,9.11,10.1,4.6,203.0
PET_07516,17.34,1.5,3.1,277.0
PET_07517,23.91,6.6,3.4,323.0
PET_07518,13.76,3.0,3.6,243.0
PET_07519,5.0,4.4,2.0,143.0
PET_07520,18.35,7.9,3.9,269.0
PET_07521,19.93,0.8,7.6,500.0
PET_07522,7.07,7.3,7.3,233.0
PET_07523,15.88,3.8,2.1,238.0
PET_07524,17.26,8.2,7.2,289.0
PET_07525,14.63,2.1,5.9,325.0
PET_07526,11.05,9.0,5.6,234.0
PET_07527,20.08,7.9,5.1,317.0
PET_07528,12.98,11.7,1.7,155.0
PET_07529,7.57,11.0,3.0,135.0
PET_07530,5.0,3.8,6.1,230.0
PET_07531,21.3,0.8,1.0,427.0
PET_07532,18.08,8.0,1.4,240.0
PET_07533,15.44,7.4,4.8,278.0
PET_07534,12.8,0.8,2.0,328.0
PET_07535,12.36,1.9,6.1,286.0
PET_07536,9.62,7.2,2.1,183.0
PET_07537,12.84,11.0,4.6,209.0
PET_07538,5.0,10.9,4.8,152.0
PET_07539,11.32,2.2,2.8,218.0
PET_07540,13.45,4.9,3.4,261.0
PET_07541,18.05,1.0,2.3,275.0
PET_07542,14.8,5.9,4.0,240.0
PET_07543,18.97,9.2,1.6,214.0
PET_07544,21.75,9.6,3.4,277.0
PET_07545,20.29,6.2,5.9,359.0
PET_07546,17.35,1.6,1.2,264.0
PET_07547,15.06,4.9,2.8,238.0
PET_07548,10.1,11.2,5.3,223.0
PET_07549,18.7,3.1,0.5,236.0
PET_07550,23.4,4.2,8.6,412.0
PET_07551,16.71,9.1,6.6,284.0
PET_07552,24.59,8.9,0.5,242.0
PET_07553,7.37,11.0,0.5,131.0
PET_07554,9.23,5.0,4.1,197.0
PET_07555,19.28,6.4,1.2,250.0
PET_07556,16.32,5.9,6.4,337.0
PET_07557,21.57,11.2,5.0,310.0
PET_07558,14.92,9.3,4.3,241.0
PET_07559,10.66,10.1,2.6,161.0
PET_07560,13.93,2.0,8.0,343.0
PET_07561,7.34,9.6,5.9,223.0
PET_07562,9.36,5.5,5.5,235.0
PET_07563,19.86,0.8,7.0,500.0
PET_07564,19.36,1.2,1.5,256.0
PET_07565,16.82,8.3,7.2,286.0
PET_07566,6.39,4.8,3.3,176.0
PET_07567,13.21,10.5,4.8,228.0
PET_07568,8.88,8.9,3.6,164.0
PET_07569,20.88,0.7,0.5,366.0
PET_07570,12.08,8.4,6.4,234.0
PET_07571,9.57,2.7,0.5,165.0
PET_07572,15.15,5.4,1.6,197.0
PET_07573,11.8,7.7,2.9,178.0
PET_07574,22.42,10.5,0.5,243.0
PET_07575,11.33,5.7,1.2,166.0
PET_07576,8.0,9.8,4.6,184.0
PET_07577,5.0,9.5,3.1,155.0
PET_07578,14.85,5.3,3.3,226.0
PET_07579,12.19,6.3,1.7,174.0
PET_07580,7.86,8.6,4.1,170.0
PET_07581,20.95,0.9,3.2,470.0
PET_07582,18.34,10.7,0.5,193.0
PET_07583,14.86,9.4,3.5,219.0
PET_07584,21.82,3.4,0.9,260.0
PET_07585,18.31,11.8,6.2,291.0
PET_07586,10.89,2.6,3.0,237.0
PET_07587,9.8,11.0,10.3,334.0
PET_07588,19.09,4.2,6.4,337.0
PET_07589,16.98,9.3,3.7,260.0
PET_07590,15.85,5.7,5.4,308.0
PET_07591,10.77,9.0,0.5,145.0
PET_07592,18.04,2.3,6.4,302.0
PET_07593,11.22,3.6,1.9,191.0
PET_07594,14.49,1.6,4.2,263.0
PET_07595,22.23,10.4,2.2,254.0
PET_07596,11.7,3.9,2.4,206.0
PET_07597,7.14,8.5,3.5,156.0
PET_07598,9.74,9.9,4.2,223.0
PET_07599,19.97,10.9,3.9,279.0
PET_07600,16.27,1.7,4.0,248.0
PET_07601,14.36,10.8,0.5,160.0
PET_07602,12.45,2.8,9.8,360.0
PET_07603,17.43,9.0,4.6,276.0
PET_07604,10.75,8.9,5.1,210.0
PET_07605,16.53,0.6,3.2,400.0
PET_07606,11.34,3.0,1.8,199.0
PET_07607,10.51,6.2,4.4,241.0
PET_07608,11.81,5.3,4.7,225.0
PET_07609,13.12,11.1,7.3,235.0
PET_07610,14.76,4.6,9.2,373.0
PET_07611,16.18,11.3,7.7,278.0
PET_07612,5.0,5.8,0.5,149.0
PET_07613,10.96,11.6,2.8,162.0
PET_07614,13.04,9.0,4.8,225.0
PET_07615,22.53,10.0,3.0,270.0
PET_07616,9.6,1.7,3.9,192.0
PET_07617,15.81,7.2,0.5,244.0
PET_07618,22.48,2.1,6.3,363.0
PET_07619,8.44,3.9,0.5,136.0
PET_07620,16.97,7.7,0.5,192.0
PET_07621,10.99,8.9,1.5,165.0
PET_07622,12.48,1.0,3.8,251.0
PET_07623,10.98,6.6,0.5,147.0
PET_07624,11.34,7.0,1.3,160.0
PET_07625,28.61,1.4,6.9,446.0
PET_07626,19.22,6.3,3.7,278.0
PET_07627,20.51,8.7,5.1,261.0
PET_07628,17.46,1.1,0.9,231.0
PET_07629,6.97,9.2,3.9,163.0
PET_07630,16.97,7.1,3.7,297.0
PET_07631,20.36,10.1,2.0,225.0
PET_07632,10.73,3.0,3.9,225.0
PET_07633,19.83,10.1,0.5,208.0
PET_07634,18.52,1.6,5.1,308.0
PET_07635,24.26,5.1,3.0,324.0
PET_07636,12.91,2.8,3.4,224.0
PET_07637,9.51,10.6,6.1,217.0
PET_07638,13.19,8.6,5.1,240.0
PET_07639,22.18,0.8,3.2,487.0
PET_07640,5.86,0.6,1.2,212.0
PET_07641,5.0,3.8,7.3,235.0
PET_07642,15.45,2.1,0.6,233.0
PET_07643,12.79,7.7,5.6,259.0
PET_07644,15.04,8.1,0.5,173.0
PET_07645,19.73,11.3,6.3,321.0
PET_07646,12.24,11.4,6.5,246.0
PET_07647,5.63,8.1,0.5,102.0
PET_07648,25.22,0.6,5.1,500.0
PET_07649,10.01,4.6,4.9,228.0
PET_07650,9.7,6.4,5.8,256.0
PET_07651,20.52,6.2,4.9,306.0
PET_07652,13.08,7.4,1.6,210.0
PET_07653,14.68,11.5,3.5,214.0
PET_07654,17.41,10.7,8.2,314.0
PET_07655,20.42,1.8,1.2,287.0
PET_07656,13.33,3.6,4.8,244.0
PET_07657,22.6,10.1,6.9,329.0
PET_07658,5.0,10.0,1.5,124.0
PET_07659,18.8,3.7,0.5,223.0
PET_07660,10.8,8.9,0.8,161.0
PET_07661,21.86,8.2,5.0,287.0
PET_07662,15.71,5.9,0.8,213.0
PET_07663,11.64,2.8,3.7,232.0
PET_07664,18.31,10.7,7.4,307.0
PET_07665,19.47,8.3,3.9,262.0
PET_07666,18.21,2.4,2.1,258.0
PET_07667,9.85,8.6,4.3,190.0
PET_07668,12.58,9.0,3.8,198.0
PET_07669,14.98,10.7,5.1,248.0
PET_07670,14.79,3.1,8.0,337.0
PET_07671,18.75,11.9,5.0,256.0
PET_07672,5.0,2.3,9.1,284.0
PET_07673,16.67,7.4,5.1,283.0
PET_07674,13.55,8.1,2.1,212.0
PET_07675,10.81,5.3,9.7,368.0
PET_07676,11.29,6.0,3.7,246.0
PET_07677,13.93,10.7,1.4,196.0
PET_07678,5.0,7.9,9.8,293.0
PET_07679,11.49,6.2,2.2,196.0
PET_07680,10.62,2.0,2.1,170.0
PET_07681,17.66,0.6,2.6,385.0
PET_07682,10.97,1.9,4.4,233.0
PET_07683,13.92,11.5,6.3,272.0
PET_07684,22.71,9.3,0.5,231.0
PET_07685,19.97,11.6,6.3,287.0
PET_07686,19.51,0.9,2.6,394.0
PET_07687,12.5,8.3,3.0,230.0
PET_07688,17.72,1.0,8.3,377.0
PET_07689,13.83,9.5,4.5,241.0
PET_07690,14.02,4.9,5.1,266.0
PET_07691,17.05,1.6,3.9,281.0
PET_07692,12.02,7.0,5.9,263.0
PET_07693,22.47,3.7,8.0,397.0
PET_07694,14.2,8.1,0.5,195.0
PET_07695,18.09,8.1,6.7,278.0
PET_07696,22.28,8.6,7.9,344.0
PET_07697,20.16,11.9,5.3,287.0
PET_07698,7.96,4.9,2.3,174.0
PET_07699,17.22,5.9,1.1,241.0
PET_07700,19.25,9.8,9.9,327.0
PET_07701,19.46,7.2,1.7,280.0
PET_07702,9.43,0.9,7.8,421.0
PET_07703,11.71,10.2,5.0,202.0
PET_07704,19.97,1.1,9.1,395.0
PET_07705,11.19,2.5,3.2,212.0
PET_07706,13.5,1.7,0.5,200.0
PET_07707,22.88,1.4,4.0,337.0
PET_07708,14.76,0.8,0.5,310.0
PET_07709,11.37,1.1,10.7,340.0
PET_07710,10.61,5.6,5.6,252.0
PET_07711,16.66,3.4,5.9,313.0
PET_07712,8.33,2.0,5.9,267.0
PET_07713,13.76,8.1,2.3,197.0
PET_07714,16.67,3.1,3.7,279.0
PET_07715,21.5,0.7,4.3,500.0
PET_07716,18.34,5.3,8.9,359.0
PET_07717,11.43,4.1,1.1,177.0
PET_07718,20.89,4.2,2.2,261.0
PET_07719,13.5,5.6,3.1,257.0
PET_07720,8.82,8.2,2.3,183.0
PET_07721,14.14,7.6,0.5,210.0
PET_07722,22.19,11.3,0.5,228.0
PET_07723,15.83,6.5,0.5,208.0
PET_07724,15.06,5.9,6.7,302.0
PET_07725,23.19,3.0,4.0,343.0
PET_07726,7.84,9.2,6.1,191.0
PET_07727,8.57,2.1,2.5,170.0
PET_07728,6.92,6.1,3.8,185.0
PET_07729,16.86,5.3,8.0,377.0
PET_07730,15.83,8.1,7.9,292.0
PET_07731,22.71,11.1,6.4,314.0
PET_07732,16.22,11.4,4.5,245.0
PET_07733,12.98,2.4,5.3,288.0
PET_07734,15.01,3.5,4.9,300.0
PET_07735,15.59,9.8,3.6,208.0
PET_07736,6.64,6.5,3.0,173.0
PET_07737,28.55,5.7,6.8,423.0
PET_07738,17.6,8.7,0.8,201.0
PET_07739,16.05,7.4,7.7,345.0
PET_07740,18.08,11.7,3.3,247.0
PET_07741,18.55,7.2,0.7,227.0
PET_07742,14.3,5.9,2.6,247.0
PET_07743,11.84,6.7,1.8,208.0
PET_07744,18.0,9.8,2.6,239.0
PET_07745,16.93,7.5,2.5,238.0
PET_07746,10.95,7.9,2.4,206.0
PET_07747,22.1,11.7,3.2,280.0
PET_07748,16.47,7.6,3.8,257.0
PET_07749,18.65,4.9,5.9,328.0
PET_07750,21.96,8.5,3.4,293.0
PET_07751,15.11,8.1,4.8,250.0
PET_07752,16.58,0.7,4.0,424.0
PET_07753,19.05,5.9,5.4,340.0
PET_07754,11.38,9.0,4.1,197.0
PET_07755,15.27,6.2,2.4,208.0
PET_07756,15.63,9.5,1.7,183.0
PET_07757,10.22,5.7,4.5,248.0
PET_07758,26.59,11.8,7.2,367.0
PET_07759,7.96,3.9,3.4,198.0
PET_07760,8.51,1.6,2.2,200.0
PET_07761,21.57,5.4,3.4,305.0
PET_07762,18.57,6.7,2.6,259.0
PET_07763,9.87,4.5,2.3,204.0
PET_07764,18.04,3.3,0.5,221.0
PET_07765,22.34,8.2,3.4,281.0
PET_07766,14.85,4.8,4.6,260.0
PET_07767,27.99,7.8,1.3,296.0
PET_07768,6.38,9.5,1.8,117.0
PET_07769,18.47,9.3,1.6,214.0
PET_07770,20.83,4.8,0.5,236.0
PET_07771,19.46,7.0,1.6,241.0
PET_07772,13.98,5.7,3.5,241.0
PET_07773,13.55,10.5,0.6,159.0
PET_07774,17.22,10.6,3.7,214.0
PET_07775,19.08,4.5,2.2,225.0
PET_07776,18.01,1.6,1.7,257.0
PET_07777,20.2,2.4,4.9,327.0
PET_07778,9.91,4.7,2.4,173.0
PET_07779,13.86,7.0,2.8,234.0
PET_07780,10.3,8.1,7.2,255.0
PET_07781,13.07,4.3,1.7,202.0
PET_07782,20.08,8.2,7.9,359.0
PET_07783,15.54,11.3,3.1,233.0
PET_07784,28.03,8.0,1.2,304.0
PET_07785,15.97,2.3,2.6,244.0
PET_07786,15.3,7.2,4.2,242.0
PET_07787,15.53,6.7,7.1,337.0
PET_07788,11.81,10.5,6.0,239.0
PET_07789,14.71,4.5,4.2,277.0
PET_07790,20.64,5.4,7.1,330.0
PET_07791,15.57,7.4,0.5,210.0
PET_07792,11.03,6.5,4.6,230.0
PET_07793,10.37,8.8,4.8,217.0
PET_07794,12.75,1.0,4.8,274.0
PET_07795,15.37,7.0,0.5,198.0
PET_07796,20.97,1.9,1.5,260.0
PET_07797,8.3,4.1,3.6,209.0
PET_07798,13.4,8.1,6.8,252.0
PET_07799,15.72,2.3,8.8,375.0
PET_07800,5.83,4.1,2.3,149.0
PET_07801,10.83,8.6,0.7,146.0
PET_07802,11.6,8.0,6.0,254.0
PET_07803,11.02,1.5,10.5,357.0
PET_07804,15.96,7.1,6.8,300.0
PET_07805,14.2,2.2,2.1,215.0
PET_07806,12.22,3.4,11.2,407.0
PET_07807,17.14,5.8,5.7,321.0
PET_07808,23.62,1.8,2.0,307.0
PET_07809,23.2,11.9,8.8,368.0
PET_07810,5.39,2.4,1.8,155.0
PET_07811,17.89,9.5,2.4,221.0
PET_07812,14.11,10.0,5.8,261.0
PET_07813,15.78,11.9,3.9,215.0
PET_07814,13.01,5.4,4.1,271.0
PET_07815,15.59,10.6,4.1,233.0
PET_07816,15.76,11.5,6.8,287.0
PET_07817,12.11,2.5,0.5,204.0
PET_07818,10.52,6.0,4.7,244.0
PET_07819,12.76,1.2,3.3,227.0
PET_07820,16.17,7.6,2.1,250.0
PET_07821,17.99,7.2,2.1,273.0
PET_07822,19.27,2.8,0.5,208.0
PET_07823,12.53,9.7,2.0,176.0
PET_07824,16.42,0.9,7.2,500.0
PET_07825,19.81,9.8,6.1,292.0
PET_07826,20.83,0.8,3.5,443.0
PET_07827,14.71,8.1,0.5,158.0
PET_07828,13.9,1.4,6.1,270.0
PET_07829,15.96,3.4,7.3,347.0
PET_07830,9.25,8.8,6.6,250.0
PET_07831,14.03,3.7,1.6,234.0
PET_07832,18.72,6.4,1.8,249.0
PET_07833,18.21,11.0,8.1,319.0
PET_07834,13.65,1.1,1.0,221.0
PET_07835,16.09,9.8,5.2,251.0
PET_07836,10.88,1.3,0.5,159.0
PET_07837,18.52,2.0,3.2,273.0
PET_07838,14.61,1.9,5.5,295.0
PET_07839,13.62,11.9,3.9,201.0
PET_07840,13.19,2.6,5.3,283.0
PET_07841,14.69,10.8,0.9,153.0
PET_07842,12.76,11.9,1.9,170.0
PET_07843,18.29,4.9,5.2,316.0
PET_07844,13.02,7.8,5.7,273.0
PET_07845,22.96,9.5,4.5,282.0
PET_07846,22.33,5.0,6.4,375.0
PET_07847,10.54,2.4,0.5,172.0
PET_07848,15.35,5.5,2.8,211.0
PET_07849,11.75,9.4,8.6,286.0
PET_07850,13.37,9.5,7.2,261.0
PET_07851,25.01,3.2,5.6,367.0
PET_07852,13.46,2.5,3.6,235.0
PET_07853,16.8,11.1,6.6,265.0
PET_07854,17.71,1.0,5.1,315.0
PET_07855,10.0,8.9,0.5,144.0
PET_07856,10.72,1.0,6.5,283.0
PET_07857,8.97,10.1,1.8,162.0
PET_07858,10.57,10.9,5.9,233.0
PET_07859,5.0,3.9,0.5,91.0
PET_07860,17.72,1.4,8.0,349.0
PET_07861,25.27,6.0,3.3,347.0
PET_07862,15.74,3.9,1.2,201.0
PET_07863,7.92,5.3,2.3,133.0
PET_07864,11.79,8.1,3.2,222.0
PET_07865,12.71,2.9,4.0,252.0
PET_07866,9.91,4.6,7.3,271.0
PET_07867,19.3,9.5,4.2,249.0
PET_07868,19.05,7.9,0.5,235.0
PET_07869,9.22,4.3,0.9,169.0
PET_07870,18.63,8.1,10.9,373.0
PET_07871,22.63,9.3,4.3,285.0
PET_07872,24.51,7.3,6.4,357.0
PET_07873,29.33,3.3,3.2,365.0
PET_07874,10.49,0.5,1.5,301.0
PET_07875,29.12,9.7,2.8,301.0
PET_07876,13.23,10.0,4.3,228.0
PET_07877,12.04,8.5,2.8,183.0
PET_07878,16.64,1.4,8.8,381.0
PET_07879,12.09,7.2,2.5,193.0
PET_07880,17.0,9.9,1.4,199.0
PET_07881,8.4,5.0,6.0,252.0
PET_07882,13.81,2.8,6.3,288.0
PET_07883,21.43,7.3,4.1,316.0
PET_07884,14.71,10.0,2.5,200.0
PET_07885,15.71,1.1,0.5,212.0
PET_07886,17.38,7.4,7.1,322.0
PET_07887,20.85,7.9,6.2,358.0
PET_07888,6.72,7.4,2.9,157.0
PET_07889,17.92,8.0,4.1,285.0
PET_07890,13.66,7.8,3.4,222.0
PET_07891,15.83,2.0,8.1,347.0
PET_07892,20.3,3.2,1.4,271.0
PET_07893,9.03,7.6,2.4,176.0
PET_07894,9.94,0.7,2.2,250.0
PET_07895,5.32,7.8,4.8,173.0
PET_07896,12.25,8.2,4.1,179.0
PET_07897,21.65,3.3,4.5,329.0
PET_07898,14.4,7.4,1.8,213.0
PET_07899,8.3,6.6,7.7,267.0
PET_07900,12.57,3.5,2.9,216.0
PET_07901,7.56,5.8,7.0,258.0
PET_07902,9.37,11.0,11.8,289.0
PET_07903,16.94,5.4,1.8,251.0
PET_07904,9.13,7.7,4.9,227.0
PET_07905,20.56,0.9,3.7,450.0
PET_07906,14.64,1.4,9.1,352.0
PET_07907,15.43,1.4,3.3,258.0
PET_07908,13.61,9.4,4.6,207.0
PET_07909,18.86,4.5,4.6,315.0
PET_07910,18.92,3.1,3.7,306.0
PET_07911,16.68,9.1,5.9,273.0
PET_07912,17.82,2.5,4.2,307.0
PET_07913,13.94,3.3,5.2,318.0
PET_07914,17.71,5.5,4.5,264.0
PET_07915,13.31,4.3,2.5,224.0
PET_07916,15.01,7.2,3.3,225.0
PET_07917,13.63,4.4,5.4,301.0
PET_07918,12.71,5.0,5.4,273.0
PET_07919,11.55,10.4,7.1,241.0
PET_07920,17.34,10.7,8.6,313.0
PET_07921,21.55,10.0,2.7,273.0
PET_07922,20.86,10.4,4.3,280.0
PET_07923,8.72,7.1,3.5,207.0
PET_07924,21.45,7.9,1.2,280.0
PET_07925,13.41,6.9,5.4,285.0
PET_07926,18.0,9.5,5.9,297.0
PET_07927,10.47,6.8,1.3,172.0
PET_07928,15.71,1.8,3.1,224.0
PET_07929,16.57,9.8,2.8,221.0
PET_07930,7.58,9.2,0.5,108.0
PET_07931,18.04,9.9,3.9,259.0
PET_07932,21.73,2.7,1.1,242.0
PET_07933,14.13,3.6,4.4,277.0
PET_07934,21.8,3.9,4.7,334.0
PET_07935,14.05,6.3,5.0,275.0
PET_07936,19.25,2.0,5.1,331.0
PET_07937,5.0,4.9,7.8,250.0
PET_07938,27.09,2.6,2.0,323.0
PET_07939,22.48,3.5,2.1,308.0
PET_07940,13.58,8.6,5.6,254.0
PET_07941,5.14,10.3,3.7,161.0
PET_07942,16.44,0.8,6.8,497.0
PET_07943,7.78,7.0,5.4,227.0
PET_07944,17.22,0.9,8.8,500.0
PET_07945,17.06,1.5,3.8,256.0
PET_07946,10.29,8.6,0.5,118.0
PET_07947,20.6,9.0,4.9,282.0
PET_07948,19.03,9.9,3.8,225.0
PET_07949,19.88,6.0,5.3,321.0
PET_07950,15.04,10.4,5.7,240.0
PET_07951,7.92,2.4,2.7,186.0
PET_07952,19.89,3.4,1.5,262.0
PET_07953,13.65,2.0,3.6,222.0
PET_07954,8.05,9.7,0.5,125.0
PET_07955,21.76,3.1,4.2,317.0
PET_07956,25.5,2.3,3.0,299.0
PET_07957,14.79,7.7,6.2,288.0
PET_07958,25.8,1.4,0.5,298.0
PET_07959,15.46,1.0,4.0,268.0
PET_07960,13.1,1.7,7.9,317.0
PET_07961,11.85,0.5,5.7,417.0
PET_07962,23.19,8.5,6.5,322.0
PET_07963,11.1,7.0,4.8,237.0
PET_07964,18.68,2.9,0.5,213.0
PET_07965,12.2,3.2,4.4,243.0
PET_07966,12.7,9.8,5.0,255.0
PET_07967,20.15,6.3,1.3,255.0
PET_07968,13.1,8.5,3.7,215.0
PET_07969,12.98,5.7,0.5,172.0
PET_07970,20.66,3.2,3.2,291.0
PET_07971,22.99,11.7,2.9,260.0
PET_07972,18.22,7.0,7.5,360.0
PET_07973,11.73,2.0,2.5,233.0
PET_07974,12.45,5.2,3.3,222.0
PET_07975,15.4,4.3,3.8,263.0
PET_07976,16.6,3.0,2.5,248.0
PET_07977,10.06,11.2,5.8,230.0
PET_07978,18.62,10.6,0.5,202.0
PET_07979,15.43,2.8,6.8,319.0
PET_07980,6.42,4.5,4.0,210.0
PET_07981,10.36,9.3,7.3,256.0
PET_07982,12.48,2.9,0.5,171.0
PET_07983,14.64,7.3,0.5,192.0
PET_07984,24.45,8.5,3.3,284.0
PET_07985,16.19,8.0,5.3,274.0
PET_07986,10.8,8.6,2.6,173.0
PET_07987,16.1,8.6,5.5,279.0
PET_07988,13.24,11.6,6.5,268.0
PET_07989,16.62,4.5,5.7,320.0
PET_07990,17.9,10.6,4.3,263.0
PET_07991,21.05,0.8,4.2,487.0
PET_07992,14.88,3.8,2.5,227.0
PET_07993,23.19,1.1,3.9,342.0
PET_07994,19.54,8.0,1.4,221.0
PET_07995,11.46,1.7,2.0,194.0
PET_07996,26.05,10.2,5.3,344.0
PET_07997,16.63,7.9,2.8,240.0
PET_07998,10.82,0.8,2.2,316.0
PET_07999,23.26,8.7,5.1,301.0
PET_08000,25.39,10.4,4.9,324.0
PET_08001,14.83,8.1,3.5,198.0
PET_08002,12.48,0.9,3.6,383.0
PET_08003,14.14,10.4,5.0,219.0
PET_08004,18.57,8.9,6.4,273.0
PET_08005,21.39,4.9,4.5,341.0
PET_08006,17.85,4.3,1.0,232.0
PET_08007,15.51,6.0,3.4,249.0
PET_08008,22.49,10.5,3.0,287.0
PET_08009,13.44,3.4,1.4,217.0
PET_08010,20.15,1.7,5.2,325.0
PET_08011,13.56,10.4,5.4,236.0
PET_08012,17.16,0.8,5.8,496.0
PET_08013,14.43,11.0,1.5,166.0
PET_08014,14.72,4.0,4.4,291.0
PET_08015,13.11,6.3,4.0,238.0
PET_08016,21.72,2.0,4.8,323.0
PET_08017,11.34,10.9,4.3,220.0
PET_08018,11.3,9.1,4.0,213.0
PET_08019,25.6,11.1,3.7,270.0
PET_08020,19.89,8.4,6.8,309.0
PET_08021,5.0,2.6,1.8,131.0
PET_08022,12.17,4.0,3.6,246.0
PET_08023,5.94,6.1,6.7,262.0
PET_08024,10.25,7.5,2.0,191.0
PET_08025,5.0,11.2,2.1,110.0
PET_08026,14.32,4.9,5.8,303.0
PET_08027,9.29,8.6,0.5,131.0
PET_08028,15.3,11.6,5.7,253.0
PET_08029,6.87,2.3,2.8,173.0
PET_08030,15.41,10.4,5.0,247.0
PET_08031,12.93,5.3,0.9,188.0
PET_08032,22.51,8.9,7.0,295.0
PET_08033,22.06,3.9,1.0,267.0
PET_08034,18.93,4.3,5.8,325.0
PET_08035,13.37,0.8,1.1,313.0
PET_08036,24.93,11.7,8.5,338.0
PET_08037,7.23,9.9,3.8,175.0
PET_08038,7.98,1.6,8.9,301.0
PET_08039,14.58,12.0,2.0,195.0
PET_08040,26.27,7.5,2.9,303.0
PET_08041,13.99,10.3,7.0,249.0
PET_08042,14.08,1.3,0.5,171.0
PET_08043,7.79,5.0,2.3,176.0
PET_08044,19.73,8.2,5.2,278.0
PET_08045,19.77,1.7,1.5,260.0
PET_08046,18.95,6.1,5.3,294.0
PET_08047,11.85,5.6,4.4,225.0
PET_08048,11.47,3.0,0.5,137.0
PET_08049,8.53,4.0,6.4,235.0
PET_08050,15.42,11.6,0.8,165.0
PET_08051,9.6,3.8,5.9,246.0
PET_08052,9.11,3.0,4.3,223.0
PET_08053,12.88,6.7,2.9,233.0
PET_08054,12.55,8.2,1.2,157.0
PET_08055,12.31,8.8,4.8,230.0
PET_08056,17.33,9.2,1.8,221.0
PET_08057,15.4,0.9,7.0,500.0
PET_08058,13.56,5.0,7.1,314.0
PET_08059,15.92,9.4,8.1,302.0
PET_08060,10.04,10.9,4.7,185.0
PET_08061,15.53,7.4,3.0,248.0
PET_08062,15.75,1.1,3.3,258.0
PET_08063,7.48,5.1,3.1,206.0
PET_08064,19.98,1.4,4.6,321.0
PET_08065,10.59,9.1,5.1,212.0
PET_08066,15.45,1.2,7.1,350.0
PET_08067,20.82,2.6,4.1,308.0
PET_08068,19.63,5.3,0.5,235.0
PET_08069,15.17,5.8,3.0,274.0
PET_08070,13.19,5.2,7.9,321.0
PET_08071,19.74,5.8,0.5,252.0
PET_08072,18.37,8.7,5.8,305.0
PET_08073,11.91,4.7,3.0,212.0
